Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-EI-6512-01A-11D-1732-01	1	172510148	247813706	47153	-0.0671
TCGA-EI-6512-01A-11D-1732-01	2	484222	77828086	45179	-0.0732
TCGA-EI-6512-01A-11D-1732-01	2	77833745	77836798	2	-1.4967
TCGA-EI-6512-01A-11D-1732-01	2	77836998	85332445	3861	-0.0779
TCGA-EI-6512-01A-11D-1732-01	2	85332460	85333406	2	-1.5917
TCGA-EI-6512-01A-11D-1732-01	2	85333976	155952091	32589	-0.0773
TCGA-EI-6512-01A-11D-1732-01	2	155952670	155952929	2	-1.4409
TCGA-EI-6512-01A-11D-1732-01	2	155956409	199452811	23903	-0.0465
TCGA-EI-6512-01A-11D-1732-01	2	199456782	199456785	2	-2.1194
TCGA-EI-6512-01A-11D-1732-01	2	199457084	206112444	3743	-0.0541
TCGA-EI-6512-01A-11D-1732-01	2	206115788	206115893	2	-3.7959
TCGA-EI-6512-01A-11D-1732-01	2	206116090	222471013	10060	-0.0699
TCGA-EI-6512-01A-11D-1732-01	2	222471460	222471516	2	1.1849
TCGA-EI-6512-01A-11D-1732-01	2	222472562	223849610	878	-0.0476
TCGA-EI-6512-01A-11D-1732-01	2	223852353	223854254	2	-2.6055
TCGA-EI-6512-01A-11D-1732-01	2	223856980	242476062	11082	-0.073
TCGA-EI-6512-01A-11D-1732-01	3	2212571	61052979	33440	-0.4674
TCGA-EI-6512-01A-11D-1732-01	3	61053071	61118797	57	-0.0267
TCGA-EI-6512-01A-11D-1732-01	3	61119923	61206993	77	-1.0132
TCGA-EI-6512-01A-11D-1732-01	3	61207077	186048685	66709	-0.0548
TCGA-EI-6512-01A-11D-1732-01	3	186052295	186056554	3	-1.6103
TCGA-EI-6512-01A-11D-1732-01	3	186056580	197538677	6101	-0.0513
TCGA-EI-6512-01A-11D-1732-01	4	1053934	67884770	37020	-0.0797
TCGA-EI-6512-01A-11D-1732-01	4	67888306	67889209	2	-0.9897
TCGA-EI-6512-01A-11D-1732-01	4	67889229	86815663	10461	-0.0553
TCGA-EI-6512-01A-11D-1732-01	4	86817718	86817837	2	-1.2405
TCGA-EI-6512-01A-11D-1732-01	4	86818384	126572106	22288	-0.0623
TCGA-EI-6512-01A-11D-1732-01	4	126572267	126572470	2	-1.1988
TCGA-EI-6512-01A-11D-1732-01	4	126574034	188763651	32988	-0.0714
TCGA-EI-6512-01A-11D-1732-01	5	914233	180360469	100526	-0.071
TCGA-EI-6512-01A-11D-1732-01	6	1014281	93807359	51657	0.2285
TCGA-EI-6512-01A-11D-1732-01	6	93811908	93812283	3	-1.8609
TCGA-EI-6512-01A-11D-1732-01	6	93825617	141969997	27556	0.2355
TCGA-EI-6512-01A-11D-1732-01	6	141971702	141971907	2	-0.9694
TCGA-EI-6512-01A-11D-1732-01	6	141972649	170903919	17293	0.2265
TCGA-EI-6512-01A-11D-1732-01	7	705284	34839018	19292	0.2422
TCGA-EI-6512-01A-11D-1732-01	7	34843099	34847196	2	-1.2716
TCGA-EI-6512-01A-11D-1732-01	7	34848504	158385118	62043	0.2235
TCGA-EI-6512-01A-11D-1732-01	8	617667	52367014	27127	-0.0903
TCGA-EI-6512-01A-11D-1732-01	8	52367473	52367744	2	-1.2474
TCGA-EI-6512-01A-11D-1732-01	8	52368151	145232496	54426	-0.0783
TCGA-EI-6512-01A-11D-1732-01	9	789932	140751501	67965	-0.0693
TCGA-EI-6512-01A-11D-1732-01	9	140805758	140938752	61	0.3205
TCGA-EI-6512-01A-11D-1732-01	10	415240	53044555	29939	-0.0815
TCGA-EI-6512-01A-11D-1732-01	10	53048158	53319767	227	-0.4703
TCGA-EI-6512-01A-11D-1732-01	10	53320182	135225087	50716	-0.072
TCGA-EI-6512-01A-11D-1732-01	11	456120	87485071	47010	-0.0745
TCGA-EI-6512-01A-11D-1732-01	11	87485348	87875222	232	0.2505
TCGA-EI-6512-01A-11D-1732-01	11	87878740	124983982	23786	-0.0809
TCGA-EI-6512-01A-11D-1732-01	11	124985904	124985999	2	-1.4638
TCGA-EI-6512-01A-11D-1732-01	11	124986092	134142530	6230	-0.0811
TCGA-EI-6512-01A-11D-1732-01	12	889902	19893158	10818	0.2039
TCGA-EI-6512-01A-11D-1732-01	12	19893674	19893946	2	-1.1365
TCGA-EI-6512-01A-11D-1732-01	12	19894464	49020129	14201	0.2068
TCGA-EI-6512-01A-11D-1732-01	12	49021493	49022402	2	-1.0987
TCGA-EI-6512-01A-11D-1732-01	12	49022976	99208000	30014	0.2031
TCGA-EI-6512-01A-11D-1732-01	12	99209435	99209673	3	-0.9785
TCGA-EI-6512-01A-11D-1732-01	12	99216182	133161346	18915	0.1917
TCGA-EI-6512-01A-11D-1732-01	13	19450806	47506973	17714	0.4487
TCGA-EI-6512-01A-11D-1732-01	13	47511470	47512546	2	1.4902
TCGA-EI-6512-01A-11D-1732-01	13	47517452	48329229	595	0.4605
TCGA-EI-6512-01A-11D-1732-01	13	48329230	48329236	4	-0.242
TCGA-EI-6512-01A-11D-1732-01	13	48334097	104285457	31738	0.4481
TCGA-EI-6512-01A-11D-1732-01	13	104285642	104287703	4	-0.514
TCGA-EI-6512-01A-11D-1732-01	13	104292537	114987458	6604	0.4618
TCGA-EI-6512-01A-11D-1732-01	14	20501368	33535924	6706	0.1443
TCGA-EI-6512-01A-11D-1732-01	14	33536896	33538438	6	-0.4019
TCGA-EI-6512-01A-11D-1732-01	14	33538637	67806798	19341	0.1455
TCGA-EI-6512-01A-11D-1732-01	14	67810783	68703929	471	0.5912
TCGA-EI-6512-01A-11D-1732-01	14	68710068	84448242	10113	0.1373
TCGA-EI-6512-01A-11D-1732-01	14	84452459	84457134	8	-0.5256
TCGA-EI-6512-01A-11D-1732-01	14	84459400	105988038	12809	0.1435
TCGA-EI-6512-01A-11D-1732-01	15	23687685	101884307	44536	-0.0932
TCGA-EI-6512-01A-11D-1732-01	16	653459	6188571	2409	0.1946
TCGA-EI-6512-01A-11D-1732-01	16	6190098	6444318	90	-0.1171
TCGA-EI-6512-01A-11D-1732-01	16	6444727	6566664	143	-0.3469
TCGA-EI-6512-01A-11D-1732-01	16	6566696	7132183	87	-0.7273
TCGA-EI-6512-01A-11D-1732-01	16	7366941	7717205	369	-0.1057
TCGA-EI-6512-01A-11D-1732-01	16	7717328	79860357	31712	0.2189
TCGA-EI-6512-01A-11D-1732-01	16	79860514	79861054	2	-1.2208
TCGA-EI-6512-01A-11D-1732-01	16	79867193	89379936	5992	0.2283
TCGA-EI-6512-01A-11D-1732-01	17	987221	1299432	83	0.2548
TCGA-EI-6512-01A-11D-1732-01	17	1305016	55268710	23821	-0.1561
TCGA-EI-6512-01A-11D-1732-01	17	55268754	55269447	2	0.8076
TCGA-EI-6512-01A-11D-1732-01	17	55269627	58599356	1732	-0.1592
TCGA-EI-6512-01A-11D-1732-01	17	58604461	58838995	101	-0.5014
TCGA-EI-6512-01A-11D-1732-01	17	58843167	60118438	671	-0.1472
TCGA-EI-6512-01A-11D-1732-01	17	60122324	60695995	234	-0.4298
TCGA-EI-6512-01A-11D-1732-01	17	60707398	75173516	8044	-0.1308
TCGA-EI-6512-01A-11D-1732-01	17	75174296	75174736	2	-1.3896
TCGA-EI-6512-01A-11D-1732-01	17	75175257	75839026	328	-0.1681
TCGA-EI-6512-01A-11D-1732-01	17	75839333	76132692	143	-0.5222
TCGA-EI-6512-01A-11D-1732-01	17	76147820	76230011	43	-0.1781
TCGA-EI-6512-01A-11D-1732-01	17	76230688	77802119	606	0.1008
TCGA-EI-6512-01A-11D-1732-01	17	77819820	78023722	120	-0.5627
TCGA-EI-6512-01A-11D-1732-01	17	78026895	78212441	137	-0.1748
TCGA-EI-6512-01A-11D-1732-01	17	78212495	78215364	4	-0.7395
TCGA-EI-6512-01A-11D-1732-01	17	78217097	79152075	360	-0.1628
TCGA-EI-6512-01A-11D-1732-01	17	79155017	79247798	20	-0.5359
TCGA-EI-6512-01A-11D-1732-01	17	79248320	80571505	357	-0.1828
TCGA-EI-6512-01A-11D-1732-01	17	80571695	80571933	2	1.0365
TCGA-EI-6512-01A-11D-1732-01	17	80572628	80917016	183	-0.1507
TCGA-EI-6512-01A-11D-1732-01	18	329586	33776189	17183	-0.4699
TCGA-EI-6512-01A-11D-1732-01	18	33776800	33777230	2	-1.5319
TCGA-EI-6512-01A-11D-1732-01	18	33777267	33974396	138	-0.4847
TCGA-EI-6512-01A-11D-1732-01	18	33974567	34040657	90	-0.0625
TCGA-EI-6512-01A-11D-1732-01	18	34046177	77109240	25237	-0.4693
TCGA-EI-6512-01A-11D-1732-01	19	284018	21710955	7897	0.1446
TCGA-EI-6512-01A-11D-1732-01	19	21717303	21721674	2	-1.0057
TCGA-EI-6512-01A-11D-1732-01	19	21722305	58878226	16058	0.1563
TCGA-EI-6512-01A-11D-1732-01	20	455764	20441221	13442	-0.4813
TCGA-EI-6512-01A-11D-1732-01	20	20443344	20445380	3	0.9402
TCGA-EI-6512-01A-11D-1732-01	20	20447694	21535020	653	1.7597
TCGA-EI-6512-01A-11D-1732-01	20	21537762	35657751	5430	1.089
TCGA-EI-6512-01A-11D-1732-01	20	35661945	35722830	119	0.7242
TCGA-EI-6512-01A-11D-1732-01	20	35726402	40359519	2950	1.0893
TCGA-EI-6512-01A-11D-1732-01	20	40360023	40360027	5	0.1238
TCGA-EI-6512-01A-11D-1732-01	20	40360784	44176576	2596	1.0861
TCGA-EI-6512-01A-11D-1732-01	20	44177108	44178139	6	-0.4361
TCGA-EI-6512-01A-11D-1732-01	20	44178179	46858714	1879	1.081
TCGA-EI-6512-01A-11D-1732-01	20	46859982	46860260	2	-0.3198
TCGA-EI-6512-01A-11D-1732-01	20	46860508	62219837	10201	1.0908
TCGA-EI-6512-01A-11D-1732-01	21	15347621	47678774	20578	-0.4831
TCGA-EI-6512-01A-11D-1732-01	22	17423930	38779399	10428	-0.1538
TCGA-EI-6512-01A-11D-1732-01	22	38789936	38790131	2	0.806
TCGA-EI-6512-01A-11D-1732-01	22	38790184	49331012	6497	-0.1759
TCGA-EI-6512-01A-11D-1732-01	23	3157107	35960511	14561	0.0111
TCGA-EI-6512-01A-11D-1732-01	23	35961275	35961620	2	-1.1078
TCGA-EI-6512-01A-11D-1732-01	23	35965825	135509418	40547	0.0025
TCGA-EI-6512-01A-11D-1732-01	23	135510295	135511176	2	-1.4793
TCGA-EI-6512-01A-11D-1732-01	23	135514053	154905589	8702	-0.019
TCGA-EI-6513-10A-01D-1732-01	1	3218610	247813706	129169	2e-04
TCGA-EI-6513-10A-01D-1732-01	2	484222	242476062	131324	-0.0017
TCGA-EI-6513-10A-01D-1732-01	3	2212571	76700383	44045	-4e-04
TCGA-EI-6513-10A-01D-1732-01	3	76703858	76704428	3	-1.1909
TCGA-EI-6513-10A-01D-1732-01	3	76708161	158331051	42601	8e-04
TCGA-EI-6513-10A-01D-1732-01	3	158337765	158339541	2	-1.4862
TCGA-EI-6513-10A-01D-1732-01	3	158341622	165021836	3188	-2e-04
TCGA-EI-6513-10A-01D-1732-01	3	165022274	165022914	2	-1.482
TCGA-EI-6513-10A-01D-1732-01	3	165030679	197538677	16561	0.0028
TCGA-EI-6513-10A-01D-1732-01	4	1053934	112209738	61597	0.0025
TCGA-EI-6513-10A-01D-1732-01	4	112212206	112216801	3	-1.5291
TCGA-EI-6513-10A-01D-1732-01	4	112217810	188763651	41163	-0.0022
TCGA-EI-6513-10A-01D-1732-01	5	914233	169439499	94534	0.0011
TCGA-EI-6513-10A-01D-1732-01	5	169439742	169444363	11	-1.0086
TCGA-EI-6513-10A-01D-1732-01	5	169445307	180360469	5983	-0.0027
TCGA-EI-6513-10A-01D-1732-01	6	1014281	121242728	66690	-2e-04
TCGA-EI-6513-10A-01D-1732-01	6	121242819	121245408	3	-1.1815
TCGA-EI-6513-10A-01D-1732-01	6	121245591	143539833	13384	-6e-04
TCGA-EI-6513-10A-01D-1732-01	6	143548281	143548577	3	1.1773
TCGA-EI-6513-10A-01D-1732-01	6	143549921	170903919	16425	-5e-04
TCGA-EI-6513-10A-01D-1732-01	7	705284	158385118	81346	0.0014
TCGA-EI-6513-10A-01D-1732-01	8	617667	145232496	81553	9e-04
TCGA-EI-6513-10A-01D-1732-01	9	789932	140938752	68035	0.0017
TCGA-EI-6513-10A-01D-1732-01	10	415240	75276493	43195	0.004
TCGA-EI-6513-10A-01D-1732-01	10	75278242	75285446	3	1.1732
TCGA-EI-6513-10A-01D-1732-01	10	75285837	135225087	37690	-1e-04
TCGA-EI-6513-10A-01D-1732-01	11	456120	109780031	60379	0.0035
TCGA-EI-6513-10A-01D-1732-01	11	109787226	109787314	3	-1.239
TCGA-EI-6513-10A-01D-1732-01	11	109792702	134142530	16880	0.0018
TCGA-EI-6513-10A-01D-1732-01	12	889902	123139620	69343	0.0031
TCGA-EI-6513-10A-01D-1732-01	12	123141075	123142068	3	-1.5174
TCGA-EI-6513-10A-01D-1732-01	12	123149096	133161346	4615	-0.0057
TCGA-EI-6513-10A-01D-1732-01	13	19450806	73717145	30677	0.0013
TCGA-EI-6513-10A-01D-1732-01	13	73723513	73724030	2	-1.5289
TCGA-EI-6513-10A-01D-1732-01	13	73724572	114987458	25978	0.0011
TCGA-EI-6513-10A-01D-1732-01	14	20501368	29723729	4460	0.0041
TCGA-EI-6513-10A-01D-1732-01	14	29727854	29728354	2	-1.2769
TCGA-EI-6513-10A-01D-1732-01	14	29731662	30811028	625	-0.0017
TCGA-EI-6513-10A-01D-1732-01	14	30818177	30819373	3	-1.2483
TCGA-EI-6513-10A-01D-1732-01	14	30821922	105988038	44365	0.0028
TCGA-EI-6513-10A-01D-1732-01	15	23687685	101884307	44536	0.0042
TCGA-EI-6513-10A-01D-1732-01	16	653459	89379936	40806	0.0025
TCGA-EI-6513-10A-01D-1732-01	17	987221	35161137	14000	0.0048
TCGA-EI-6513-10A-01D-1732-01	17	35162839	35168313	2	-1.3458
TCGA-EI-6513-10A-01D-1732-01	17	35169199	80917016	22997	0.0037
TCGA-EI-6513-10A-01D-1732-01	18	329586	77109240	42674	0.0018
TCGA-EI-6513-10A-01D-1732-01	19	284018	58878226	23952	4e-04
TCGA-EI-6513-10A-01D-1732-01	20	455764	62219837	37290	0.0023
TCGA-EI-6513-10A-01D-1732-01	21	15347621	47678774	20586	0.0042
TCGA-EI-6513-10A-01D-1732-01	22	17423930	42514891	12249	-0.0014
TCGA-EI-6513-10A-01D-1732-01	22	42526464	42536342	2	1.3461
TCGA-EI-6513-10A-01D-1732-01	22	42540204	49331012	4679	0.003
TCGA-EI-6513-10A-01D-1732-01	23	3157107	150016066	62354	0.0094
TCGA-EI-6513-10A-01D-1732-01	23	150017550	150019691	4	-2.3755
TCGA-EI-6513-10A-01D-1732-01	23	150020006	154905589	1378	0.0194
TCGA-EI-6513-01A-21D-1732-01	1	3218610	16611062	7179	0.0397
TCGA-EI-6513-01A-21D-1732-01	1	16617686	16622742	9	0.6076
TCGA-EI-6513-01A-21D-1732-01	1	16625814	18460469	877	0.0474
TCGA-EI-6513-01A-21D-1732-01	1	18460526	18464298	3	-1.0193
TCGA-EI-6513-01A-21D-1732-01	1	18467265	37334283	9812	0.057
TCGA-EI-6513-01A-21D-1732-01	1	37335233	37335551	2	-1.0463
TCGA-EI-6513-01A-21D-1732-01	1	37337725	112668457	45095	0.0966
TCGA-EI-6513-01A-21D-1732-01	1	112668619	112669493	3	-0.85
TCGA-EI-6513-01A-21D-1732-01	1	112671286	150659173	5077	0.0982
TCGA-EI-6513-01A-21D-1732-01	1	150660031	150660254	2	-0.9815
TCGA-EI-6513-01A-21D-1732-01	1	150660310	174444480	15016	0.0918
TCGA-EI-6513-01A-21D-1732-01	1	174444552	174498994	31	0.7194
TCGA-EI-6513-01A-21D-1732-01	1	174499301	192320117	10731	0.1023
TCGA-EI-6513-01A-21D-1732-01	1	192327268	192898009	382	-0.7091
TCGA-EI-6513-01A-21D-1732-01	1	192910779	247813706	34944	0.0959
TCGA-EI-6513-01A-21D-1732-01	2	484222	19505184	12195	0.0656
TCGA-EI-6513-01A-21D-1732-01	2	19516020	19516279	2	-1.6416
TCGA-EI-6513-01A-21D-1732-01	2	19516839	158929724	71029	0.0802
TCGA-EI-6513-01A-21D-1732-01	2	158940265	159519368	352	-0.6971
TCGA-EI-6513-01A-21D-1732-01	2	159523803	193928214	19483	0.1133
TCGA-EI-6513-01A-21D-1732-01	2	193928987	193967437	16	0.6541
TCGA-EI-6513-01A-21D-1732-01	2	193969274	196827681	1007	0.1124
TCGA-EI-6513-01A-21D-1732-01	2	196833351	196840797	8	-0.8271
TCGA-EI-6513-01A-21D-1732-01	2	196841005	213800366	9811	0.1022
TCGA-EI-6513-01A-21D-1732-01	2	213804755	213978526	142	-0.6425
TCGA-EI-6513-01A-21D-1732-01	2	213981976	242476062	17280	0.0679
TCGA-EI-6513-01A-21D-1732-01	3	2212571	3911710	1100	0.0981
TCGA-EI-6513-01A-21D-1732-01	3	4329655	4435832	46	-0.7495
TCGA-EI-6513-01A-21D-1732-01	3	4437358	28262444	14127	0.1007
TCGA-EI-6513-01A-21D-1732-01	3	28270497	28314082	31	-0.6538
TCGA-EI-6513-01A-21D-1732-01	3	28316928	42451412	8730	0.1231
TCGA-EI-6513-01A-21D-1732-01	3	42454025	42455568	2	-1.7641
TCGA-EI-6513-01A-21D-1732-01	3	42458400	61092636	9449	0.0886
TCGA-EI-6513-01A-21D-1732-01	3	61094963	61097010	5	-1.1406
TCGA-EI-6513-01A-21D-1732-01	3	61097394	61106321	11	-0.6569
TCGA-EI-6513-01A-21D-1732-01	3	61109362	65248425	3255	0.1326
TCGA-EI-6513-01A-21D-1732-01	3	65248854	65248879	2	-1.0248
TCGA-EI-6513-01A-21D-1732-01	3	65251574	197538677	69644	0.1089
TCGA-EI-6513-01A-21D-1732-01	4	1053934	102056036	55790	-0.6749
TCGA-EI-6513-01A-21D-1732-01	4	102056663	102192342	98	-3.4593
TCGA-EI-6513-01A-21D-1732-01	4	102194512	188763651	46651	-0.6551
TCGA-EI-6513-01A-21D-1732-01	5	914233	16793151	10418	0.0745
TCGA-EI-6513-01A-21D-1732-01	5	16794133	16795073	2	-1.2097
TCGA-EI-6513-01A-21D-1732-01	5	16795287	64582052	23928	0.0977
TCGA-EI-6513-01A-21D-1732-01	5	64582221	106738305	21457	-0.675
TCGA-EI-6513-01A-21D-1732-01	5	106738959	106739201	3	-1.9732
TCGA-EI-6513-01A-21D-1732-01	5	106740956	136824661	18196	-0.685
TCGA-EI-6513-01A-21D-1732-01	5	136826886	169435713	20449	0.0988
TCGA-EI-6513-01A-21D-1732-01	5	169436128	169444363	14	-0.8718
TCGA-EI-6513-01A-21D-1732-01	5	169445307	180360469	5981	0.06
TCGA-EI-6513-01A-21D-1732-01	6	1014281	143539833	80081	0.1064
TCGA-EI-6513-01A-21D-1732-01	6	143548281	143548577	3	1.1316
TCGA-EI-6513-01A-21D-1732-01	6	143549921	170903919	16425	0.0857
TCGA-EI-6513-01A-21D-1732-01	7	705284	7154900	2274	0.8694
TCGA-EI-6513-01A-21D-1732-01	7	7158645	7593139	370	1.2217
TCGA-EI-6513-01A-21D-1732-01	7	7595285	37288788	18370	0.9245
TCGA-EI-6513-01A-21D-1732-01	7	37289197	37446767	110	0.5318
TCGA-EI-6513-01A-21D-1732-01	7	37447918	64510663	12759	0.9027
TCGA-EI-6513-01A-21D-1732-01	7	65183508	106991390	20408	0.0941
TCGA-EI-6513-01A-21D-1732-01	7	107004082	107170324	71	-0.6154
TCGA-EI-6513-01A-21D-1732-01	7	107178278	110747808	2009	0.116
TCGA-EI-6513-01A-21D-1732-01	7	110749336	110775098	20	-0.724
TCGA-EI-6513-01A-21D-1732-01	7	111353361	156467078	24075	0.0994
TCGA-EI-6513-01A-21D-1732-01	7	156468923	156580302	47	-0.6429
TCGA-EI-6513-01A-21D-1732-01	7	156586592	158385118	830	0.0437
TCGA-EI-6513-01A-21D-1732-01	8	617667	37046050	21442	-0.7208
TCGA-EI-6513-01A-21D-1732-01	8	37047070	39207400	1024	0.0889
TCGA-EI-6513-01A-21D-1732-01	8	39397015	39528753	88	-0.5835
TCGA-EI-6513-01A-21D-1732-01	8	39531332	42933372	2150	0.0502
TCGA-EI-6513-01A-21D-1732-01	8	47460945	50428751	1369	-0.6889
TCGA-EI-6513-01A-21D-1732-01	8	50545165	50546444	3	-2.0858
TCGA-EI-6513-01A-21D-1732-01	8	50546950	51178175	310	-0.6951
TCGA-EI-6513-01A-21D-1732-01	8	51180616	52545558	801	0.099
TCGA-EI-6513-01A-21D-1732-01	8	52558395	59615412	4254	0.5574
TCGA-EI-6513-01A-21D-1732-01	8	59616045	59616052	2	-0.8257
TCGA-EI-6513-01A-21D-1732-01	8	59616312	70952673	6631	0.5594
TCGA-EI-6513-01A-21D-1732-01	8	70952739	70954834	8	-0.1063
TCGA-EI-6513-01A-21D-1732-01	8	70961161	90745895	10917	0.5809
TCGA-EI-6513-01A-21D-1732-01	8	90751319	90794759	18	0.1327
TCGA-EI-6513-01A-21D-1732-01	8	90795283	113375693	12690	0.5687
TCGA-EI-6513-01A-21D-1732-01	8	113375824	113375895	2	-0.8272
TCGA-EI-6513-01A-21D-1732-01	8	113376378	145232496	19780	0.5548
TCGA-EI-6513-01A-21D-1732-01	9	789932	103450302	44925	0.0883
TCGA-EI-6513-01A-21D-1732-01	9	103452057	103452327	3	0.7205
TCGA-EI-6513-01A-21D-1732-01	9	103459180	140938752	23096	0.087
TCGA-EI-6513-01A-21D-1732-01	10	415240	20539426	14411	0.0676
TCGA-EI-6513-01A-21D-1732-01	10	20546337	20546850	2	-0.9317
TCGA-EI-6513-01A-21D-1732-01	10	20549187	20721383	140	0.0814
TCGA-EI-6513-01A-21D-1732-01	10	20725571	21512499	588	-0.6865
TCGA-EI-6513-01A-21D-1732-01	10	21515051	87163088	35744	0.0921
TCGA-EI-6513-01A-21D-1732-01	10	87163989	88057777	641	-0.756
TCGA-EI-6513-01A-21D-1732-01	10	88063175	88202851	91	-0.0151
TCGA-EI-6513-01A-21D-1732-01	10	88205786	88513897	163	-0.7568
TCGA-EI-6513-01A-21D-1732-01	10	88520409	88553100	17	-0.0315
TCGA-EI-6513-01A-21D-1732-01	10	88558471	89611621	382	-0.6913
TCGA-EI-6513-01A-21D-1732-01	10	89611878	89745749	204	-0.4232
TCGA-EI-6513-01A-21D-1732-01	10	89745814	96862419	4138	-0.6768
TCGA-EI-6513-01A-21D-1732-01	10	96865093	96875975	13	-0.1515
TCGA-EI-6513-01A-21D-1732-01	10	96876021	108681291	7002	-0.7051
TCGA-EI-6513-01A-21D-1732-01	10	108682594	108819969	115	0.0895
TCGA-EI-6513-01A-21D-1732-01	10	108820119	110232056	970	-0.6628
TCGA-EI-6513-01A-21D-1732-01	10	110232831	135225087	16226	0.0882
TCGA-EI-6513-01A-21D-1732-01	11	456120	111720616	61719	0.0874
TCGA-EI-6513-01A-21D-1732-01	11	111731488	112192522	241	-0.7173
TCGA-EI-6513-01A-21D-1732-01	11	112194803	134142530	15301	0.0562
TCGA-EI-6513-01A-21D-1732-01	12	889902	123134286	69336	0.0936
TCGA-EI-6513-01A-21D-1732-01	12	123139620	123142068	4	-0.8319
TCGA-EI-6513-01A-21D-1732-01	12	123149096	133161346	4614	0.0616
TCGA-EI-6513-01A-21D-1732-01	13	19450806	73717145	30684	0.5677
TCGA-EI-6513-01A-21D-1732-01	13	73723513	73724030	2	-0.3393
TCGA-EI-6513-01A-21D-1732-01	13	73724572	79325738	3867	0.5919
TCGA-EI-6513-01A-21D-1732-01	13	79329499	79329894	2	-0.8392
TCGA-EI-6513-01A-21D-1732-01	13	79330093	114987458	22109	0.5762
TCGA-EI-6513-01A-21D-1732-01	14	20501368	24495050	1493	-0.6477
TCGA-EI-6513-01A-21D-1732-01	14	24499742	24500645	12	-0.0186
TCGA-EI-6513-01A-21D-1732-01	14	24500839	67992490	24610	-0.6198
TCGA-EI-6513-01A-21D-1732-01	14	67992967	67993042	3	-3.5948
TCGA-EI-6513-01A-21D-1732-01	14	67994383	105988038	23217	-0.667
TCGA-EI-6513-01A-21D-1732-01	15	23687685	26054812	1262	0.5623
TCGA-EI-6513-01A-21D-1732-01	15	26054895	26054925	2	-0.9169
TCGA-EI-6513-01A-21D-1732-01	15	26058208	28560816	1423	0.553
TCGA-EI-6513-01A-21D-1732-01	15	31134902	31890350	514	0.0887
TCGA-EI-6513-01A-21D-1732-01	15	31897012	31909935	16	0.625
TCGA-EI-6513-01A-21D-1732-01	15	31913902	67305416	21359	0.1292
TCGA-EI-6513-01A-21D-1732-01	15	67309057	67382051	67	-4.0147
TCGA-EI-6513-01A-21D-1732-01	15	67383287	77610909	5621	0.1151
TCGA-EI-6513-01A-21D-1732-01	15	77620917	77803225	84	-2.6001
TCGA-EI-6513-01A-21D-1732-01	15	77803660	94602034	9710	0.1113
TCGA-EI-6513-01A-21D-1732-01	15	94602314	94603102	2	-1.8229
TCGA-EI-6513-01A-21D-1732-01	15	94603229	101884307	4474	0.1013
TCGA-EI-6513-01A-21D-1732-01	16	653459	6066740	2302	0.0543
TCGA-EI-6513-01A-21D-1732-01	16	6071498	6148145	52	-0.796
TCGA-EI-6513-01A-21D-1732-01	16	6153718	6538986	252	0.0387
TCGA-EI-6513-01A-21D-1732-01	16	6547044	6632888	122	-3.8622
TCGA-EI-6513-01A-21D-1732-01	16	7132183	54478230	16335	0.0705
TCGA-EI-6513-01A-21D-1732-01	16	54478383	54478873	2	-1.0647
TCGA-EI-6513-01A-21D-1732-01	16	54479223	72065158	10229	0.0847
TCGA-EI-6513-01A-21D-1732-01	16	72066013	73128910	543	-0.6872
TCGA-EI-6513-01A-21D-1732-01	16	73132839	89379936	10967	0.0675
TCGA-EI-6513-01A-21D-1732-01	17	987221	5692999	2050	-0.7191
TCGA-EI-6513-01A-21D-1732-01	17	5693220	5696708	3	-2.3417
TCGA-EI-6513-01A-21D-1732-01	17	5698487	7637104	1110	-0.7742
TCGA-EI-6513-01A-21D-1732-01	17	7639749	7656325	4	-2.0949
TCGA-EI-6513-01A-21D-1732-01	17	7661808	21305392	6441	-0.7469
TCGA-EI-6513-01A-21D-1732-01	17	25270517	41248076	7236	0.0684
TCGA-EI-6513-01A-21D-1732-01	17	41248305	41248483	2	-1.479
TCGA-EI-6513-01A-21D-1732-01	17	41250027	80917016	20115	0.0678
TCGA-EI-6513-01A-21D-1732-01	18	329586	13509757	7746	-0.7256
TCGA-EI-6513-01A-21D-1732-01	18	13510000	13513262	8	-2.2576
TCGA-EI-6513-01A-21D-1732-01	18	13516802	34046177	9619	-0.6725
TCGA-EI-6513-01A-21D-1732-01	18	34049585	34059243	6	-1.6695
TCGA-EI-6513-01A-21D-1732-01	18	34060117	34239407	175	-3.6577
TCGA-EI-6513-01A-21D-1732-01	18	34243108	34279281	63	-1.9505
TCGA-EI-6513-01A-21D-1732-01	18	34280131	34345684	48	-3.616
TCGA-EI-6513-01A-21D-1732-01	18	34346308	34594213	151	-2.1073
TCGA-EI-6513-01A-21D-1732-01	18	34600448	77109240	24732	-0.6934
TCGA-EI-6513-01A-21D-1732-01	19	284018	6882430	1898	-0.7312
TCGA-EI-6513-01A-21D-1732-01	19	7112176	7178878	46	-0.0016
TCGA-EI-6513-01A-21D-1732-01	19	7182753	7296452	71	-0.7415
TCGA-EI-6513-01A-21D-1732-01	19	7300055	7397015	8	-0.1395
TCGA-EI-6513-01A-21D-1732-01	19	7398265	7436089	12	-0.6791
TCGA-EI-6513-01A-21D-1732-01	19	7436946	7865488	197	0.0195
TCGA-EI-6513-01A-21D-1732-01	19	7867647	8990911	458	-0.741
TCGA-EI-6513-01A-21D-1732-01	19	8994634	11608086	1216	0.0387
